merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M100537,Beauty,2025-09-04,0.6,0.8,1.7,0.0,0.9,5.7,0,9.7,0,Live
M100538,Beauty,2025-07-05,1.3,1.0,1.4,0.0,2.1,5.5,0,11.3,0,Live
M100539,Home & Kitchen,2025-06-29,0.7,1.2,0.4,0.0,3.8,2.7,0,8.8,0,Live
M100540,Beauty,2025-02-07,1.3,0.6,3.2,0.0,0.8,0.7,0,6.7,0,Live
M100541,Electronics,2025-01-09,1.4,1.6,0.4,0.0,1.8,1.6,0,6.9,0,Live
M100542,Grocery,2025-03-30,2.0,1.5,0.5,0.0,2.0,1.9,0,7.8,0,Live
M100543,Beauty,2025-03-17,0.5,0.4,3.2,0.0,1.6,3.8,0,9.5,0,Live
M100544,Fashion,2025-03-20,0.8,1.3,2.5,0.0,2.9,2.7,0,10.2,0,Live
M100545,Home & Kitchen,2025-06-30,0.9,1.7,0.9,0.0,1.4,2.0,0,6.9,0,Live
M100546,Home & Kitchen,2025-03-19,4.0,1.2,0.2,0.0,2.5,1.1,0,9.0,0,Live
M100547,Fashion,2025-04-10,1.5,1.9,0.8,0.0,0.6,2.4,0,7.3,0,Live
M100548,Toys,2025-02-27,1.2,1.2,0.5,0.0,0.7,1.6,0,5.2,0,Live
M100549,Beauty,2025-11-21,0.6,1.6,0.1,0.0,2.3,3.2,0,7.9,0,Live
M100550,Fashion,2025-05-11,1.5,0.7,1.6,0.0,1.2,1.2,0,6.2,0,Live
M100551,Fashion,2025-03-24,1.1,1.7,1.3,0.0,1.9,2.0,0,8.0,0,Live
M100552,Fashion,2025-10-29,4.4,2.3,1.0,1.9,5.2,1.8,2,16.6,1,Live
M100553,Toys,2025-10-13,0.3,1.9,0.5,0.7,1.6,2.7,1,7.5,0,Live
M100554,Fashion,2025-06-26,1.6,2.3,2.1,0.0,1.2,0.6,0,7.9,0,Live
M100555,Grocery,2025-03-09,1.2,2.5,0.7,0.0,4.3,3.8,0,12.7,0,Live
M100556,Home & Kitchen,2025-02-13,1.0,1.3,0.3,4.2,2.1,9.0,2,17.9,1,Live
M100557,Fashion,2025-09-11,2.3,0.5,0.2,0.0,0.9,2.6,0,6.5,0,Live
M100558,Fashion,2025-03-20,1.5,1.3,1.6,0.0,2.2,1.3,0,7.8,0,Live
M100559,Fashion,2025-08-19,0.4,1.5,0.3,0.0,1.2,1.2,0,4.7,0,Live
M100560,Beauty,2025-04-12,0.4,1.6,1.0,0.0,0.8,4.0,0,7.8,0,Live
M100561,Electronics,2025-11-25,1.5,3.1,1.4,0.0,0.7,2.1,0,8.8,0,Live
M100562,Fashion,2025-02-14,1.1,1.3,1.1,0.0,1.0,6.1,0,10.6,0,Live
M100563,Toys,2025-08-09,1.8,2.4,1.4,0.0,1.1,2.9,0,9.5,0,Live
M100564,Home & Kitchen,2025-09-14,0.9,1.0,1.0,0.0,2.4,5.8,0,11.1,0,Live
M100565,Fashion,2025-11-02,1.2,0.6,1.4,0.0,1.7,2.9,0,7.8,0,Live
M100566,Toys,2025-10-07,0.3,2.4,0.5,0.0,2.2,1.5,0,6.8,0,Live
M100567,Home & Kitchen,2025-10-17,0.5,1.0,2.0,0.0,2.4,1.6,0,7.4,0,Live
M100568,Electronics,2025-06-02,3.2,1.3,1.4,0.0,0.3,2.1,0,8.3,0,Live
M100569,Fashion,2025-04-30,1.0,0.5,0.4,0.0,2.0,2.5,0,6.3,0,Live
M100570,Beauty,2025-09-08,0.6,0.6,1.0,0.0,2.1,2.1,0,6.4,0,Live
M100571,Fashion,2025-06-30,1.9,0.4,0.6,0.0,1.8,2.5,0,7.1,0,Live
M100572,Toys,2025-10-22,0.5,1.9,2.1,0.0,3.8,2.2,0,10.5,0,Live
M100573,Beauty,2025-02-03,0.5,3.4,3.5,0.0,1.5,1.0,0,9.9,0,Live
M100574,Beauty,2025-11-09,2.0,1.0,0.4,2.1,2.0,1.4,3,9.0,0,Live
M100575,Beauty,2025-03-10,0.5,2.0,0.5,0.0,3.3,3.4,0,9.7,0,Live
M100576,Grocery,2025-04-07,0.6,2.1,1.9,0.0,0.3,1.5,0,6.5,0,Live
M100577,Electronics,2025-10-19,3.4,2.9,1.2,0.0,1.4,2.2,0,11.1,0,Live
M100578,Beauty,2025-07-09,1.5,0.8,0.5,0.0,1.8,2.0,0,6.6,0,Live
M100579,Fashion,2025-03-09,1.4,2.1,0.7,0.0,1.9,3.0,0,9.2,0,Live
M100580,Beauty,2025-07-15,0.6,3.4,2.1,0.0,3.2,3.2,0,12.5,0,Live
M100581,Beauty,2025-04-19,0.3,1.4,1.3,0.0,1.1,1.3,0,5.5,0,Live
M100582,Fashion,2025-07-12,1.0,0.5,0.3,0.0,2.1,3.2,0,7.0,0,Live
M100583,Fashion,2025-03-04,1.8,1.1,0.7,0.0,1.6,4.5,0,9.8,0,Live
M100584,Grocery,2025-05-10,0.9,2.9,0.2,0.0,1.8,1.2,0,7.0,0,Live
M100585,Grocery,2025-09-26,0.9,3.9,0.7,4.7,0.9,3.3,1,14.5,1,Live
M100586,Fashion,2025-01-31,0.9,0.8,1.4,0.0,2.7,1.8,0,7.6,0,Live
M100587,Home & Kitchen,2025-02-20,0.4,1.8,0.2,0.0,2.4,1.4,0,6.2,0,Live
M100588,Fashion,2025-09-02,0.4,1.1,1.1,1.0,1.1,3.6,1,8.3,0,Live
M100589,Fashion,2025-07-17,2.2,1.4,2.6,0.0,0.5,2.4,0,9.1,0,Live
M100590,Toys,2025-10-11,1.8,2.2,0.8,1.2,1.4,1.8,1,9.2,0,Live
M100591,Home & Kitchen,2025-02-24,2.2,0.8,0.8,0.0,1.5,2.0,0,7.3,0,Live
M100592,Beauty,2025-01-07,1.1,4.6,2.8,0.0,3.4,1.8,0,13.8,0,Live
M100593,Electronics,2025-10-06,1.3,0.7,0.6,0.0,1.2,2.0,0,5.8,0,Live
M100594,Beauty,2025-01-29,1.5,1.1,1.9,0.0,2.3,3.4,0,10.1,0,Live
M100595,Home & Kitchen,2025-02-18,1.0,0.9,1.4,0.0,3.0,2.3,0,8.7,0,Live
M100596,Electronics,2025-04-23,0.8,6.6,1.2,0.0,2.0,1.0,0,11.7,0,Live
M100597,Electronics,2025-07-20,0.9,1.7,2.4,0.0,2.1,0.3,0,7.5,0,Live
M100598,Fashion,2025-11-03,0.9,0.6,0.3,0.0,2.5,1.7,0,6.0,0,Live
M100599,Home & Kitchen,2025-11-13,1.8,1.8,0.4,0.0,1.3,2.6,0,7.9,0,Live
M100600,Fashion,2025-08-23,1.1,2.0,0.3,0.0,1.2,3.3,0,7.9,0,Live
M100601,Electronics,2025-08-11,0.5,3.0,0.8,0.0,0.3,1.1,0,5.7,0,Live
M100602,Grocery,2025-03-20,2.0,1.7,2.4,0.0,1.2,2.7,0,10.0,0,Live
M100603,Home & Kitchen,2025-07-07,1.7,1.0,0.9,0.0,0.9,2.2,0,6.6,0,Live
M100604,Home & Kitchen,2025-11-13,1.2,0.1,0.4,0.0,0.9,0.8,0,3.4,0,Live
M100605,Fashion,2025-09-02,1.8,0.5,2.0,0.0,1.6,1.1,0,7.0,0,Live
M100606,Grocery,2025-03-29,0.7,1.5,0.5,1.2,3.9,2.7,1,10.6,0,Live
M100607,Home & Kitchen,2025-05-19,0.6,1.1,0.6,0.0,2.3,2.8,0,7.4,0,Live
M100608,Toys,2025-01-08,1.6,1.8,1.3,0.0,1.0,1.2,0,7.0,0,Live
M100609,Toys,2025-02-05,0.7,1.6,0.9,0.0,2.9,1.6,0,7.8,0,Live
M100610,Toys,2025-03-11,3.1,1.0,1.8,0.0,5.3,2.3,0,13.5,0,Live
M100611,Home & Kitchen,2025-08-26,2.2,1.5,2.8,0.0,4.2,4.1,0,14.8,1,Live
M100612,Beauty,2025-07-11,2.3,2.3,0.5,0.0,3.9,0.7,0,9.7,0,Live
M100613,Fashion,2025-10-17,0.5,2.7,0.6,0.0,1.7,2.0,0,7.5,0,Live
M100614,Fashion,2025-07-10,1.3,0.9,0.9,1.7,3.7,2.3,3,10.8,0,Live
M100615,Beauty,2025-03-24,2.8,2.0,1.5,0.0,3.2,1.2,0,10.7,0,Live
M100616,Home & Kitchen,2025-11-11,0.2,1.2,1.5,0.0,1.3,1.6,0,5.8,0,Live
M100617,Toys,2025-06-02,2.6,1.5,0.4,0.0,2.0,2.0,0,8.5,0,Live
M100618,Electronics,2025-04-14,2.2,1.2,1.6,0.0,2.5,1.7,0,9.3,0,Live
M100619,Electronics,2025-10-02,1.2,1.3,0.4,0.0,1.9,3.6,0,8.5,0,Live
M100620,Beauty,2025-11-01,1.3,1.4,0.6,0.0,0.5,4.9,0,8.8,0,Live
M100621,Home & Kitchen,2025-03-30,1.0,0.6,1.2,0.0,1.3,3.0,0,7.2,0,Live
M100622,Grocery,2025-06-24,1.9,4.1,1.1,2.1,2.2,2.6,2,14.0,0,Live
M100623,Electronics,2025-04-17,1.4,1.5,1.5,0.0,1.4,2.5,0,8.3,0,Live
M100624,Grocery,2025-02-11,1.5,2.4,4.0,2.2,1.2,2.7,2,14.0,0,Live
M100625,Grocery,2025-04-21,0.6,1.1,2.6,0.0,1.8,0.3,0,6.4,0,Live
M100626,Grocery,2025-09-04,1.8,1.3,1.2,0.0,2.5,3.7,0,10.5,0,Live
M100627,Electronics,2025-02-18,1.1,2.1,1.2,0.0,0.9,5.3,0,10.5,0,Live
M100628,Grocery,2025-03-30,0.5,2.2,1.6,0.0,0.8,4.7,0,9.9,0,Live
M100629,Electronics,2025-10-26,0.5,1.7,0.9,0.0,0.5,1.1,0,4.7,0,Live
M100630,Home & Kitchen,2025-07-24,0.6,1.0,1.0,0.0,0.9,0.7,0,4.2,0,Live
M100631,Toys,2025-08-01,1.2,3.0,0.5,0.0,1.3,0.8,0,6.9,0,Live
M100632,Home & Kitchen,2025-11-14,0.9,0.9,0.4,0.0,2.3,0.3,0,4.8,0,Live
M100633,Home & Kitchen,2025-08-09,1.4,0.7,1.2,1.5,0.8,3.3,1,9.0,0,Live
M100634,Electronics,2025-11-05,0.3,1.4,0.8,0.0,2.1,2.4,0,7.0,0,Live
M100635,Home & Kitchen,2025-09-10,0.3,0.8,0.3,0.0,2.5,2.7,0,6.6,0,Live
M100636,Electronics,2025-03-31,0.8,2.3,1.6,0.0,1.0,2.1,0,7.8,0,Live
M100637,Home & Kitchen,2025-10-13,1.6,1.6,0.3,0.0,1.9,1.0,0,6.4,0,Live
M100638,Home & Kitchen,2025-10-21,3.1,2.9,0.8,0.0,1.9,0.3,0,9.1,0,Live
M100639,Electronics,2025-06-21,1.6,0.3,1.7,0.0,0.7,2.0,0,6.2,0,Live
M100640,Fashion,2025-08-21,0.8,0.7,0.8,0.0,0.6,2.1,0,5.0,0,Live
M100641,Toys,2025-11-16,0.7,1.3,2.2,0.0,0.9,1.2,0,6.3,0,Live
M100642,Home & Kitchen,2025-11-07,0.9,1.4,1.2,0.0,0.4,2.3,0,6.3,0,Live
M100643,Fashion,2025-01-02,1.0,0.7,1.1,0.0,1.6,2.0,0,6.3,0,Live
M100644,Electronics,2025-01-04,0.8,1.2,2.5,10.3,1.6,1.1,3,17.5,1,Live
M100645,Home & Kitchen,2025-03-21,1.6,1.2,1.8,0.0,1.2,3.1,0,8.9,0,Live
M100646,Fashion,2025-04-07,1.9,0.3,0.8,0.0,1.8,4.1,0,8.8,0,Live
M100647,Grocery,2025-03-01,0.7,1.9,0.4,0.0,1.0,2.7,0,6.7,0,Live
M100648,Home & Kitchen,2025-03-24,0.6,1.2,1.2,0.0,2.8,1.9,0,7.7,0,Live
M100649,Beauty,2025-07-15,0.9,4.7,1.3,0.0,1.2,1.9,0,10.1,0,Live
M100650,Home & Kitchen,2025-02-18,1.9,0.9,0.8,0.0,1.6,4.6,0,9.9,0,Live
M100651,Fashion,2025-09-05,2.7,1.1,1.6,0.0,0.6,0.6,0,6.5,0,Live
M100652,Toys,2025-11-01,1.6,0.5,2.6,0.0,1.5,3.0,0,9.2,0,Live
M100653,Grocery,2025-10-04,1.9,1.2,2.0,0.0,2.8,3.6,0,11.5,0,Live
M100654,Fashion,2025-09-05,0.8,2.1,0.6,0.0,1.2,0.7,0,5.4,0,Live
M100655,Home & Kitchen,2025-11-21,0.6,1.7,0.8,0.0,1.7,1.8,0,6.5,0,Live
M100656,Home & Kitchen,2025-01-22,1.7,0.7,0.9,0.0,1.5,3.1,0,7.8,0,Live
M100657,Electronics,2025-11-02,2.1,2.6,1.5,0.0,0.9,3.2,0,10.4,0,Live
M100658,Electronics,2025-04-21,0.9,2.6,0.5,0.0,1.2,2.5,0,7.7,0,Live
M100659,Fashion,2025-06-04,1.0,1.0,1.2,0.0,0.6,2.2,0,6.0,0,Live
M100660,Home & Kitchen,2025-11-14,1.0,1.9,1.2,0.0,2.9,4.2,0,11.3,0,Live
M100661,Electronics,2025-06-14,0.5,1.8,0.9,0.0,1.0,1.6,0,5.7,0,Live
M100662,Fashion,2025-02-27,1.0,1.8,1.0,0.0,1.6,4.3,0,9.7,0,Live
M100663,Fashion,2025-06-23,1.3,0.5,0.7,0.0,2.0,1.7,0,6.2,0,Live
M100664,Fashion,2025-09-28,1.5,0.6,1.6,0.0,1.7,2.4,0,7.9,0,Live
M100665,Home & Kitchen,2025-01-01,0.4,1.0,2.7,0.0,2.3,2.2,0,8.6,0,Live
M100666,Home & Kitchen,2025-08-04,1.5,1.2,1.8,0.0,0.2,2.4,0,7.2,0,Live
M100667,Electronics,2025-06-04,1.5,0.9,3.3,0.0,0.7,5.7,0,12.0,0,Live
M100668,Home & Kitchen,2025-05-10,0.2,0.5,2.4,0.0,1.8,2.6,0,7.5,0,Live
M100669,Home & Kitchen,2025-08-22,1.0,2.4,0.4,0.0,2.6,3.2,0,9.7,0,Live
M100670,Fashion,2025-04-30,0.6,1.6,1.3,0.0,1.1,1.2,0,5.8,0,Live
M100671,Fashion,2025-01-20,0.5,2.9,0.6,0.0,0.7,2.3,0,7.0,0,Live
M100672,Toys,2025-04-08,2.7,3.3,1.8,0.0,1.6,1.7,0,11.1,0,Live
M100673,Fashion,2025-04-05,0.5,0.1,0.5,0.0,2.9,3.6,0,7.6,0,Live
M100674,Fashion,2025-11-26,1.1,1.1,1.4,0.0,2.0,6.4,0,11.9,0,Live
M100675,Beauty,2025-02-17,0.9,0.5,0.6,0.0,1.5,5.1,0,8.6,0,Live
M100676,Toys,2025-10-13,1.0,1.3,0.7,0.0,1.7,2.4,0,7.1,0,Live
M100677,Fashion,2025-02-02,2.0,2.7,1.7,0.0,1.4,3.3,0,11.1,0,Live
M100678,Electronics,2025-07-05,1.0,1.2,1.8,0.0,0.6,2.4,0,7.0,0,Live
M100679,Grocery,2025-04-19,1.1,1.2,0.9,0.0,1.0,4.0,0,8.2,0,Live
M100680,Fashion,2025-07-25,0.3,1.7,0.3,0.0,0.8,3.6,0,6.7,0,Live
M100681,Fashion,2025-05-27,0.7,1.0,0.7,0.0,0.2,0.4,0,3.0,0,Live
M100682,Home & Kitchen,2025-05-24,0.9,4.4,0.9,0.0,0.8,2.3,0,9.3,0,Live
M100683,Grocery,2025-02-09,1.4,1.7,2.1,0.0,1.2,3.0,0,9.6,0,Live
M100684,Fashion,2025-10-24,1.4,3.3,1.5,0.0,1.5,2.1,0,9.8,0,Live
M100685,Electronics,2025-08-03,1.2,2.3,0.9,1.4,0.4,2.0,1,8.1,0,Live
M100686,Home & Kitchen,2025-07-26,1.0,1.3,1.0,0.0,2.2,3.4,0,8.9,0,Live
M100687,Home & Kitchen,2025-08-06,0.4,0.7,1.1,0.0,0.5,2.0,0,4.8,0,Live
M100688,Home & Kitchen,2025-07-03,2.3,1.0,1.2,0.0,1.7,3.1,0,9.3,0,Live
M100689,Toys,2025-11-25,1.0,3.7,1.6,0.0,1.2,1.5,0,9.0,0,Live
M100690,Toys,2025-03-09,3.1,2.5,0.7,0.0,1.3,1.7,0,9.4,0,Live
M100691,Fashion,2025-08-23,0.7,2.3,1.2,0.0,0.9,2.3,0,7.4,0,Live
M100692,Fashion,2025-02-17,0.8,1.3,1.3,0.0,0.9,2.1,0,6.4,0,Live
M100693,Electronics,2025-01-07,0.4,1.5,2.0,0.0,1.5,1.4,0,6.8,0,Live
M100694,Fashion,2025-10-30,3.3,2.9,0.4,1.4,3.6,1.2,1,12.7,0,Live
M100695,Fashion,2025-02-13,0.4,1.8,1.1,0.0,1.1,0.8,0,5.2,0,Live
M100696,Home & Kitchen,2025-01-21,0.4,2.8,0.7,0.0,2.2,2.0,0,8.1,0,Live
M100697,Toys,2025-10-31,1.9,0.3,1.6,0.0,1.7,1.7,0,7.2,0,Live
M100698,Electronics,2025-08-31,1.1,2.8,3.6,0.0,1.5,0.7,0,9.8,0,Live
M100699,Fashion,2025-02-20,1.1,5.5,1.0,0.0,1.0,3.8,0,12.4,0,Live
M100700,Home & Kitchen,2025-09-18,2.4,1.6,0.7,0.0,2.2,4.8,0,11.7,0,Live
M100701,Electronics,2025-03-11,0.3,2.3,1.1,0.0,2.2,4.4,0,10.3,0,Live
M100702,Fashion,2025-01-26,1.8,2.9,0.9,0.0,0.9,0.7,0,7.3,0,Live
M100703,Fashion,2025-06-02,0.8,1.2,2.4,0.0,4.1,2.1,0,10.5,0,Live
M100704,Grocery,2025-02-03,1.2,1.6,2.5,0.0,1.3,3.0,0,9.6,0,Live
M100705,Fashion,2025-09-22,1.7,0.6,1.3,0.0,1.2,1.0,0,5.9,0,Live
M100706,Home & Kitchen,2025-07-21,2.0,1.1,1.5,0.0,3.4,1.2,0,9.3,0,Live
M100707,Electronics,2025-06-04,2.5,1.4,0.9,0.0,2.6,0.9,0,8.4,0,Live
M100708,Beauty,2025-03-13,2.0,4.6,0.8,0.0,0.9,4.3,0,12.6,0,Live
M100709,Home & Kitchen,2025-01-08,0.9,1.9,0.5,10.2,1.8,4.4,3,19.7,1,Live
M100710,Fashion,2025-03-02,2.0,0.8,0.5,0.0,0.7,0.8,0,4.8,0,Live
M100711,Fashion,2025-05-01,0.6,0.4,0.8,0.0,2.0,0.6,0,4.4,0,Live
M100712,Fashion,2025-09-06,1.3,1.4,1.3,0.0,2.1,1.3,0,7.4,0,Live
M100713,Fashion,2025-11-13,1.0,1.1,1.3,0.0,1.3,2.4,0,7.1,0,Live
M100714,Fashion,2025-09-08,0.7,0.5,0.5,0.0,1.1,2.7,0,5.4,0,Live
M100715,Electronics,2025-03-17,1.9,2.3,2.6,0.0,1.3,6.0,0,14.2,1,Live
M100716,Home & Kitchen,2025-08-14,1.6,0.6,0.9,0.0,1.5,2.1,0,6.7,0,Live
M100717,Home & Kitchen,2025-08-15,1.0,0.2,1.5,0.0,1.2,2.0,0,6.0,0,Live
M100718,Fashion,2025-10-20,0.5,1.6,1.5,2.3,2.8,1.5,2,10.3,0,Live
M100719,Electronics,2025-04-09,0.8,1.8,0.5,0.0,1.4,1.5,0,6.0,0,Live
M100720,Toys,2025-10-19,1.3,2.3,1.2,0.0,2.5,1.1,0,8.3,0,Live
M100721,Toys,2025-01-17,1.3,3.0,1.8,0.0,1.3,3.2,0,10.6,0,Live
M100722,Electronics,2025-04-03,1.3,1.2,1.5,0.0,2.6,6.2,0,12.8,0,Live
M100723,Fashion,2025-04-26,1.0,1.1,0.4,0.0,4.0,3.2,0,9.7,0,Live
M100724,Electronics,2025-05-10,2.0,2.7,0.6,0.0,1.7,2.9,0,9.9,0,Live
M100725,Fashion,2025-06-09,2.5,1.7,0.8,0.0,1.1,2.6,0,8.7,0,Live
M100726,Fashion,2025-08-08,0.6,1.5,0.7,0.0,4.8,6.8,0,14.4,1,Live
M100727,Toys,2025-10-12,1.3,1.3,0.4,0.0,1.0,1.2,0,5.2,0,Live
M100728,Grocery,2025-05-10,0.9,1.2,2.8,0.0,6.0,2.6,0,13.5,0,Live
M100729,Electronics,2025-03-01,1.6,2.0,1.5,0.0,0.5,3.2,0,8.8,0,Live
M100730,Home & Kitchen,2025-01-26,0.8,1.1,0.2,0.0,0.8,2.2,0,5.1,0,Live
M100731,Beauty,2025-10-17,1.1,1.3,1.9,0.0,2.6,4.1,0,10.9,0,Live
M100732,Beauty,2025-03-26,1.0,0.8,1.5,0.0,3.3,3.0,0,9.6,0,Live
M100733,Beauty,2025-02-14,1.8,2.2,1.0,0.0,2.5,6.0,0,13.5,0,Live
M100734,Beauty,2025-07-29,0.9,1.2,0.7,0.0,0.3,0.4,0,3.5,0,Live
M100735,Home & Kitchen,2025-04-16,0.9,1.3,1.1,0.0,1.0,2.1,0,6.5,0,Live
M100736,Fashion,2025-08-09,2.1,1.2,1.0,0.0,0.4,2.9,0,7.6,0,Live
M100737,Beauty,2025-05-23,1.2,1.3,0.9,0.0,1.7,1.5,0,6.6,0,Live
M100738,Home & Kitchen,2025-10-12,0.9,2.0,0.8,0.0,0.6,1.4,0,5.7,0,Live
M100739,Fashion,2025-11-13,1.0,2.0,0.6,1.1,1.5,3.6,1,9.8,0,Live
M100740,Fashion,2025-05-10,1.1,3.5,1.0,0.0,2.8,2.8,0,11.3,0,Live
M100741,Home & Kitchen,2025-05-04,3.1,1.0,1.7,0.0,1.7,2.7,0,10.1,0,Live
M100742,Electronics,2025-10-11,0.7,4.1,1.4,2.0,0.7,2.4,1,11.3,0,Live
M100743,Beauty,2025-04-21,0.6,1.8,1.2,0.0,1.4,1.5,0,6.6,0,Live
M100744,Fashion,2025-04-18,2.4,0.2,1.2,0.0,0.5,2.5,0,6.7,0,Live
M100745,Home & Kitchen,2025-01-12,0.5,1.0,0.8,0.0,2.5,1.0,0,5.7,0,Live
M100746,Home & Kitchen,2025-02-03,0.8,0.8,0.9,0.0,1.5,5.7,0,9.7,0,Live
M100747,Fashion,2025-03-19,1.1,2.5,0.8,0.0,2.6,4.0,0,11.0,0,Live
M100748,Fashion,2025-03-27,0.8,2.1,1.1,0.0,2.5,2.6,0,9.1,0,Live
M100749,Electronics,2025-07-30,1.8,1.4,0.8,0.0,1.9,1.7,0,7.6,0,Live
M100750,Electronics,2025-11-21,0.6,2.1,0.7,0.0,1.5,3.6,0,8.4,0,Live
M100751,Fashion,2025-08-27,0.5,0.9,1.3,0.0,0.6,2.0,0,5.3,0,Live
M100752,Fashion,2025-07-30,0.4,0.7,0.9,0.0,1.7,2.1,0,5.8,0,Live
M100753,Home & Kitchen,2025-05-22,1.6,0.6,0.4,0.0,2.1,0.6,0,5.3,0,Live
M100754,Fashion,2025-04-14,1.1,1.5,0.7,0.0,0.6,0.5,0,4.4,0,Live
M100755,Home & Kitchen,2025-11-05,0.4,4.1,0.9,0.0,1.2,5.4,0,12.0,0,Live
M100756,Electronics,2025-09-22,3.4,2.5,1.7,0.0,1.6,1.6,0,10.8,0,Live
M100757,Electronics,2025-01-12,1.5,2.7,2.1,0.0,1.0,1.0,0,8.3,0,Live
M100758,Fashion,2025-11-01,0.2,1.4,2.2,0.0,1.8,2.0,0,7.7,0,Live
M100759,Beauty,2025-07-30,1.4,1.4,1.1,0.0,2.0,2.3,0,8.2,0,Live
M100760,Fashion,2025-06-14,0.8,2.7,3.6,0.0,1.0,4.1,0,12.2,0,Live
M100761,Toys,2025-05-06,1.5,3.3,0.8,0.0,1.5,2.1,0,9.1,0,Live
M100762,Home & Kitchen,2025-04-21,0.7,1.7,0.6,0.0,4.2,1.2,0,8.5,0,Live
M100763,Toys,2025-06-18,1.2,3.2,0.5,0.0,2.7,3.1,0,10.7,0,Live
M100764,Home & Kitchen,2025-06-26,1.1,1.0,0.4,0.0,1.9,1.8,0,6.2,0,Live
M100765,Electronics,2025-04-18,1.2,4.0,1.2,0.0,3.7,1.4,0,11.5,0,Live
M100766,Electronics,2025-06-11,0.9,2.0,1.8,0.0,0.8,1.8,0,7.4,0,Live
M100767,Toys,2025-02-14,1.6,1.8,1.0,0.0,3.4,3.3,0,11.2,0,Live
M100768,Home & Kitchen,2025-02-20,0.3,0.7,1.4,0.0,3.1,1.3,0,6.9,0,Live
M100769,Electronics,2025-02-19,1.7,0.9,1.0,0.0,2.2,2.8,0,8.7,0,Live
M100770,Fashion,2025-03-14,0.7,1.4,0.6,0.0,0.6,1.0,0,4.3,0,Live
M100771,Fashion,2025-02-01,0.8,2.8,1.1,1.5,1.1,1.8,3,9.0,0,Live
M100772,Electronics,2025-10-05,0.7,1.5,2.9,0.0,2.5,1.0,0,8.6,0,Live
M100773,Electronics,2025-07-07,0.2,1.2,2.2,0.0,0.6,1.0,0,5.2,0,Live
M100774,Beauty,2025-04-23,0.8,1.3,1.1,0.0,1.0,1.6,0,5.8,0,Live
M100775,Fashion,2025-11-21,1.3,1.3,0.8,0.0,2.6,2.0,0,8.0,0,Live
M100776,Electronics,2025-02-03,1.0,1.6,2.8,0.0,0.2,1.6,0,7.3,0,Live
M100777,Fashion,2025-02-13,1.0,0.7,0.7,0.0,2.2,3.3,0,7.9,0,Live
M100778,Fashion,2025-03-26,0.8,0.6,0.6,0.0,1.5,3.7,0,7.0,0,Live
M100779,Electronics,2025-10-17,1.3,4.5,0.9,0.0,3.1,4.3,0,14.1,1,Live
M100780,Grocery,2025-02-13,0.5,1.0,2.1,0.0,0.2,5.0,0,8.9,0,Live
M100781,Fashion,2025-08-08,1.0,3.5,1.2,0.0,1.0,1.5,0,8.3,0,Live
M100782,Fashion,2025-10-01,0.9,2.6,1.7,0.0,1.2,1.7,0,8.1,0,Live
M100783,Beauty,2025-04-04,0.9,0.5,1.0,0.0,3.8,2.4,0,8.7,0,Live
M100784,Home & Kitchen,2025-11-06,2.2,3.1,1.2,2.9,1.3,0.4,2,11.1,0,Live
M100785,Fashion,2025-02-19,2.5,0.7,1.5,0.0,1.9,1.3,0,7.9,0,Live
M100786,Beauty,2025-06-20,1.3,1.9,0.4,0.0,1.6,2.1,0,7.4,0,Live
M100787,Toys,2025-03-03,1.3,1.2,1.1,0.0,0.9,7.7,0,12.2,0,Live
M100788,Beauty,2025-11-15,0.6,1.5,0.4,0.0,1.2,1.4,0,5.1,0,Live
M100789,Toys,2025-11-17,1.6,0.8,1.5,0.0,1.2,1.0,0,6.1,0,Live
M100790,Beauty,2025-02-10,0.5,1.5,0.9,0.0,1.1,3.9,0,7.8,0,Live
M100791,Electronics,2025-07-12,2.2,0.9,0.8,0.0,0.5,0.8,0,5.2,0,Live
M100792,Beauty,2025-08-02,1.7,0.6,2.7,0.0,1.6,1.4,0,8.0,0,Live
M100793,Home & Kitchen,2025-11-23,1.3,1.0,0.3,5.8,2.1,1.4,3,11.9,0,Live
M100794,Fashion,2025-05-09,0.5,0.7,0.9,0.0,1.4,2.6,0,6.0,0,Live
M100795,Electronics,2025-03-27,1.2,0.4,2.5,6.2,1.2,1.1,3,12.6,0,Live
M100796,Toys,2025-02-06,0.8,0.3,2.9,0.0,2.2,3.0,0,9.3,0,Live
M100797,Home & Kitchen,2025-02-13,0.6,0.6,0.6,0.0,2.9,0.2,0,4.9,0,Live
M100798,Electronics,2025-01-09,1.5,2.5,1.2,0.0,1.8,1.3,0,8.3,0,Live
M100799,Beauty,2025-06-30,1.1,3.3,1.5,0.0,1.6,1.0,0,8.5,0,Live
M100800,Beauty,2025-09-01,1.5,0.3,1.0,0.0,1.8,2.8,0,7.4,0,Live
M100801,Fashion,2025-01-29,0.4,1.2,0.8,0.0,0.4,3.0,0,5.7,0,Live
M100802,Electronics,2025-11-09,1.0,0.6,1.8,0.0,1.1,3.6,0,8.0,0,Live
M100803,Beauty,2025-06-04,1.7,1.0,1.7,0.0,3.0,1.9,0,9.3,0,Live
M100804,Fashion,2025-03-24,1.0,1.4,0.7,0.0,3.7,1.4,0,8.3,0,Live
