merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M100536,Toys,2025-03-07,2.0,8.1,2.0,0.0,1.2,1.7,0,15.1,1,Live
M100537,Toys,2025-03-13,7.3,6.2,0.4,1.0,1.9,3.9,2,20.6,1,Live
M100538,Fashion,2025-03-02,0.8,3.4,0.7,0.0,1.2,4.0,0,10.0,0,Live
M100539,Grocery,2025-04-18,1.0,7.2,2.5,0.0,1.9,1.5,0,14.1,1,Live
M100540,Toys,2025-01-10,2.3,1.0,0.3,0.0,0.9,1.0,0,5.4,0,Live
M100541,Grocery,2025-07-04,1.2,8.5,2.7,8.6,0.7,1.2,3,22.9,1,Live
M100542,Beauty,2025-04-14,3.1,10.9,1.2,0.0,2.6,1.6,0,19.3,1,Live
M100543,Home & Kitchen,2025-05-03,0.1,3.2,0.6,0.0,0.6,1.4,0,5.8,0,Live
M100544,Beauty,2025-09-18,0.7,2.3,2.5,0.0,0.8,1.9,0,8.2,0,Live
M100545,Home & Kitchen,2025-08-12,3.2,2.2,1.9,2.2,0.4,0.6,3,10.4,0,Live
M100546,Beauty,2025-07-15,0.6,2.5,1.6,1.6,1.3,1.4,1,9.0,0,Live
M100547,Home & Kitchen,2025-05-23,1.0,6.7,2.0,0.0,1.8,3.5,0,14.9,1,Live
M100548,Fashion,2025-11-24,2.5,2.2,1.3,0.0,2.2,0.7,0,8.9,0,Live
M100549,Fashion,2025-06-19,1.4,4.7,3.4,6.0,1.4,2.3,3,19.2,1,Live
M100550,Grocery,2025-09-05,2.8,3.0,1.8,3.2,0.5,1.7,3,13.1,0,Live
M100551,Beauty,2025-11-11,0.8,5.5,1.3,0.0,2.8,0.6,0,11.0,0,Live
M100552,Fashion,2025-01-04,2.2,4.7,1.5,4.8,2.1,5.6,3,20.9,1,Live
M100553,Grocery,2025-01-14,1.7,12.2,2.6,5.7,2.8,2.3,2,27.4,1,Stuck
M100554,Electronics,2025-11-25,1.0,3.4,2.6,0.0,0.8,1.1,0,9.0,0,Live
M100555,Home & Kitchen,2025-07-30,1.1,1.9,1.6,1.7,0.6,4.1,1,11.0,0,Live
M100556,Electronics,2025-05-14,1.6,2.7,2.4,9.2,0.5,3.3,3,19.8,1,Live
M100557,Fashion,2025-08-31,2.0,1.2,4.6,4.3,2.1,0.7,3,15.0,1,Live
M100558,Fashion,2025-04-04,0.4,2.3,0.7,0.0,0.7,1.2,0,5.3,0,Live
M100559,Fashion,2025-03-01,0.6,5.2,0.3,0.0,1.3,3.1,0,10.6,0,Live
M100560,Fashion,2025-01-29,1.1,1.2,0.5,2.0,2.1,2.3,2,9.3,0,Live
M100561,Fashion,2025-10-11,0.4,7.0,2.2,0.0,0.9,2.4,0,12.9,0,Live
M100562,Fashion,2025-05-05,2.6,1.7,1.2,0.0,1.2,2.6,0,9.2,0,Live
M100563,Grocery,2025-02-10,1.5,2.5,0.9,0.0,1.1,1.7,0,7.7,0,Live
M100564,Home & Kitchen,2025-03-09,0.7,4.8,1.0,0.0,0.5,2.0,0,9.0,0,Live
M100565,Fashion,2025-09-24,0.8,2.7,2.7,4.5,1.4,2.6,2,14.6,1,Live
M100566,Home & Kitchen,2025-05-05,0.9,7.9,0.7,0.0,1.0,1.1,0,11.6,0,Live
M100567,Home & Kitchen,2025-03-05,2.5,2.5,0.4,5.8,1.9,1.2,3,14.2,1,Live
M100568,Electronics,2025-05-19,0.7,14.0,0.9,0.0,1.7,1.0,0,18.3,1,Live
M100569,Fashion,2025-05-21,1.3,5.2,2.3,0.0,2.4,1.9,0,13.0,0,Live
M100570,Electronics,2025-04-22,1.9,3.9,0.7,0.7,0.7,2.3,2,10.2,0,Live
M100571,Grocery,2025-05-11,0.6,2.5,0.1,0.0,1.3,3.9,0,8.4,0,Live
M100572,Electronics,2025-08-21,1.8,11.3,0.9,4.3,1.0,1.5,2,20.8,1,Live
M100573,Home & Kitchen,2025-07-08,1.3,10.2,1.9,0.8,2.1,0.8,1,16.9,1,Live
M100574,Toys,2025-04-18,0.8,6.4,2.9,4.8,1.8,1.7,2,18.4,1,Live
M100575,Fashion,2025-07-29,4.0,2.1,0.8,0.0,2.0,1.8,0,10.7,0,Live
M100576,Beauty,2025-09-09,1.2,12.5,0.7,4.7,3.1,4.2,3,26.4,1,Stuck
M100577,Electronics,2025-01-14,2.5,5.7,3.2,0.0,0.6,3.7,0,15.7,1,Live
M100578,Beauty,2025-02-10,6.3,7.4,1.7,0.0,2.1,2.1,0,19.5,1,Live
M100579,Electronics,2025-09-26,1.9,10.8,0.6,0.0,1.0,2.8,0,17.1,1,Live
M100580,Home & Kitchen,2025-01-18,1.7,5.0,0.5,4.2,1.2,0.4,2,12.9,0,Live
M100581,Electronics,2025-06-23,1.6,6.2,1.5,0.0,1.0,2.1,0,12.5,0,Live
M100582,Grocery,2025-01-17,1.3,2.3,1.9,3.7,1.1,2.2,2,12.5,0,Live
M100583,Grocery,2025-10-31,2.5,2.9,0.8,0.0,1.1,2.7,0,10.0,0,Live
M100584,Home & Kitchen,2025-04-05,0.7,9.6,1.2,0.0,4.1,1.4,0,17.0,1,Live
M100585,Toys,2025-02-25,0.8,6.5,1.4,0.0,1.3,1.7,0,11.7,0,Live
M100586,Beauty,2025-05-23,0.4,5.4,1.4,8.2,1.0,0.7,2,17.0,1,Live
M100587,Grocery,2025-05-27,3.1,22.3,4.6,1.4,0.6,1.7,2,33.7,1,Stuck
M100588,Grocery,2025-10-17,0.3,5.7,1.2,0.0,3.5,1.7,0,12.4,0,Live
M100589,Fashion,2025-11-12,1.0,4.3,0.9,1.2,0.5,3.6,2,11.5,0,Live
M100590,Toys,2025-06-09,0.8,1.0,1.8,4.0,2.9,0.6,1,11.0,0,Live
M100591,Electronics,2025-07-29,0.8,1.7,0.9,0.0,1.2,1.9,0,6.5,0,Live
M100592,Electronics,2025-09-01,1.7,3.8,2.6,0.0,0.4,0.8,0,9.3,0,Live
M100593,Fashion,2025-06-17,1.3,1.6,0.7,5.4,1.1,2.3,2,12.3,0,Live
M100594,Grocery,2025-03-11,0.8,3.1,0.7,0.0,0.7,1.1,0,6.4,0,Live
M100595,Electronics,2025-06-05,1.5,3.8,1.3,0.0,1.3,3.5,0,11.5,0,Live
M100596,Beauty,2025-07-21,0.3,3.5,0.8,4.6,1.4,0.5,1,11.1,0,Live
M100597,Fashion,2025-10-29,1.7,5.2,2.2,5.0,1.1,3.7,3,18.9,1,Live
M100598,Electronics,2025-04-16,1.4,2.4,3.2,2.0,1.1,1.2,3,11.4,0,Live
M100599,Electronics,2025-01-03,1.8,1.8,1.3,0.0,0.7,2.2,0,7.8,0,Live
M100600,Fashion,2025-09-11,0.6,0.2,2.2,14.9,2.9,2.5,3,23.4,1,Live
M100601,Fashion,2025-11-23,1.9,3.2,0.8,0.0,1.5,2.9,0,10.3,0,Live
M100602,Beauty,2025-02-18,2.8,5.8,1.4,1.3,1.7,5.3,2,18.3,1,Live
M100603,Toys,2025-06-05,0.6,3.4,1.7,0.0,0.8,3.1,0,9.6,0,Live
M100604,Fashion,2025-03-23,0.5,5.8,3.1,8.1,1.1,1.3,2,19.8,1,Live
M100605,Fashion,2025-09-29,1.2,10.1,1.7,0.6,1.0,2.6,2,17.1,1,Live
M100606,Electronics,2025-11-21,2.2,9.2,1.4,5.8,0.9,2.8,3,22.2,1,Live
M100607,Fashion,2025-06-09,0.8,1.8,1.7,0.8,3.0,2.6,1,10.8,0,Live
M100608,Home & Kitchen,2025-09-07,0.9,8.8,0.3,0.0,0.8,3.7,0,14.5,1,Live
M100609,Electronics,2025-09-30,1.7,7.9,2.9,0.0,1.5,3.2,0,17.2,1,Live
M100610,Home & Kitchen,2025-08-26,4.8,4.6,1.0,2.0,2.9,5.8,2,21.2,1,Live
M100611,Grocery,2025-02-02,0.9,7.4,1.1,3.4,2.0,1.0,3,15.8,1,Live
M100612,Grocery,2025-08-05,1.7,6.0,0.7,5.7,3.6,1.0,2,18.7,1,Live
M100613,Toys,2025-05-21,0.4,3.4,2.2,1.2,0.7,1.9,1,9.8,0,Live
M100614,Toys,2025-05-10,1.4,3.8,2.2,0.0,2.8,0.8,0,11.1,0,Live
M100615,Home & Kitchen,2025-09-12,0.2,1.5,1.6,0.0,0.8,5.3,0,9.5,0,Live
M100616,Home & Kitchen,2025-05-24,1.6,4.1,1.5,0.0,2.1,1.1,0,10.4,0,Live
M100617,Fashion,2025-11-25,0.6,8.8,0.9,0.0,1.6,2.1,0,14.0,0,Live
M100618,Fashion,2025-06-04,1.0,3.5,0.6,0.0,0.8,0.9,0,6.8,0,Live
M100619,Home & Kitchen,2025-06-19,4.9,6.2,3.6,0.0,1.0,0.7,0,16.4,1,Live
M100620,Grocery,2025-05-08,1.1,6.7,0.8,0.0,1.1,2.5,0,12.1,0,Live
M100621,Electronics,2025-01-25,0.9,7.9,4.3,12.0,2.1,0.5,3,27.6,1,Stuck
M100622,Fashion,2025-01-04,1.7,4.8,2.6,7.4,1.4,3.2,2,21.2,1,Live
M100623,Fashion,2025-09-04,2.2,2.1,1.2,3.0,2.3,4.2,3,15.0,1,Live
M100624,Beauty,2025-02-25,1.8,6.1,0.3,2.7,2.2,3.7,3,16.9,1,Live
M100625,Fashion,2025-08-02,1.2,7.2,1.8,6.7,1.8,1.4,3,20.0,1,Live
M100626,Fashion,2025-07-30,1.2,6.2,2.2,2.4,0.9,2.4,2,15.3,1,Live
M100627,Electronics,2025-02-19,0.7,2.1,2.3,4.5,2.7,1.7,2,14.0,0,Live
M100628,Home & Kitchen,2025-04-24,0.4,12.4,1.4,0.0,0.6,0.8,0,15.6,1,Live
M100629,Grocery,2025-03-11,1.1,2.2,2.6,0.0,0.3,1.6,0,7.8,0,Live
M100630,Fashion,2025-01-24,1.5,1.6,0.9,0.0,0.8,1.0,0,5.8,0,Live
M100631,Home & Kitchen,2025-06-15,1.1,4.8,0.9,0.0,0.6,1.3,0,8.6,0,Live
M100632,Home & Kitchen,2025-11-23,2.3,6.5,1.3,0.0,2.0,2.0,0,14.1,1,Live
M100633,Electronics,2025-02-24,0.4,9.1,3.2,0.0,0.5,1.5,0,14.7,1,Live
M100634,Home & Kitchen,2025-04-04,2.1,1.3,0.8,1.4,1.3,2.0,1,8.9,0,Live
M100635,Beauty,2025-10-30,3.0,7.1,1.6,0.9,3.7,4.0,2,20.4,1,Live
M100636,Fashion,2025-11-15,1.5,7.8,1.9,3.2,1.3,2.6,3,18.3,1,Live
M100637,Electronics,2025-11-23,0.9,3.4,1.9,0.0,1.0,1.5,0,8.8,0,Live
M100638,Fashion,2025-01-02,2.2,14.4,1.6,5.5,4.1,2.2,3,30.0,1,Stuck
M100639,Home & Kitchen,2025-09-06,0.3,3.9,2.1,0.0,1.8,3.3,0,11.4,0,Live
M100640,Beauty,2025-02-25,1.3,7.5,0.4,0.0,2.2,3.7,0,15.1,1,Live
M100641,Toys,2025-10-06,1.4,4.2,0.7,0.0,1.7,3.0,0,11.1,0,Live
M100642,Electronics,2025-09-24,1.4,4.6,4.1,6.8,1.7,3.1,2,21.7,1,Live
M100643,Electronics,2025-04-20,6.4,7.6,3.5,0.0,1.8,2.4,0,21.7,1,Live
M100644,Home & Kitchen,2025-10-06,1.7,3.3,1.2,0.0,2.8,5.0,0,14.2,1,Live
M100645,Electronics,2025-02-05,0.7,7.1,3.0,0.0,1.0,1.6,0,13.4,0,Live
M100646,Fashion,2025-08-29,0.7,3.6,0.5,0.0,1.7,1.2,0,7.8,0,Live
M100647,Home & Kitchen,2025-08-29,0.8,2.8,2.6,4.8,1.3,2.4,2,14.7,1,Live
M100648,Beauty,2025-09-20,0.5,14.4,2.9,1.4,1.5,2.2,1,22.9,1,Live
M100649,Grocery,2025-09-20,1.3,15.5,2.1,0.0,1.6,1.0,0,21.5,1,Live
M100650,Toys,2025-05-02,3.3,1.1,1.5,2.5,1.2,2.7,2,12.4,0,Live
M100651,Electronics,2025-08-18,1.1,4.8,2.6,2.4,0.5,2.5,3,14.0,0,Live
M100652,Fashion,2025-03-06,0.7,2.6,0.7,0.0,2.3,6.1,0,12.4,0,Live
M100653,Fashion,2025-02-28,1.3,0.3,0.5,0.0,1.0,6.1,0,9.1,0,Live
M100654,Electronics,2025-07-30,1.4,4.3,1.0,0.0,2.0,2.7,0,11.3,0,Live
M100655,Beauty,2025-01-09,0.6,9.4,0.8,0.0,0.4,4.3,0,15.5,1,Live
M100656,Fashion,2025-06-10,1.2,5.0,1.8,0.0,1.4,1.0,0,10.5,0,Live
M100657,Grocery,2025-07-03,1.9,8.3,2.3,0.0,1.0,0.6,0,14.1,1,Live
M100658,Beauty,2025-10-25,2.0,10.4,2.1,0.0,1.4,1.6,0,17.5,1,Live
M100659,Fashion,2025-02-19,0.7,4.5,1.2,1.6,0.9,3.9,1,12.9,0,Live
M100660,Home & Kitchen,2025-05-07,2.3,2.9,0.3,0.0,1.1,3.1,0,9.7,0,Live
M100661,Beauty,2025-04-08,2.4,2.0,2.2,0.0,3.9,1.9,0,12.3,0,Live
M100662,Toys,2025-03-20,1.8,2.7,1.5,0.0,2.2,3.6,0,11.8,0,Live
M100663,Fashion,2025-06-07,2.0,2.8,1.1,1.9,1.0,5.3,2,14.1,1,Live
M100664,Grocery,2025-08-30,0.5,11.2,2.0,0.0,3.2,1.4,0,18.2,1,Live
M100665,Beauty,2025-03-24,1.2,18.4,2.6,0.0,1.2,1.1,0,24.5,1,Live
M100666,Fashion,2025-05-18,2.3,6.6,2.6,3.5,1.6,3.9,2,20.5,1,Live
M100667,Electronics,2025-11-04,1.2,2.6,2.5,0.0,1.6,3.7,0,11.7,0,Live
M100668,Toys,2025-05-24,1.7,4.5,0.8,0.0,3.8,2.8,0,13.6,0,Live
M100669,Electronics,2025-04-17,3.0,8.4,1.7,0.0,2.1,0.5,0,15.7,1,Live
M100670,Electronics,2025-10-15,1.6,4.9,2.1,0.0,0.4,1.9,0,10.9,0,Live
M100671,Beauty,2025-07-05,1.0,6.4,3.7,2.8,1.3,1.1,2,16.4,1,Live
M100672,Fashion,2025-06-09,2.3,7.4,0.4,0.0,4.6,1.2,0,15.8,1,Live
M100673,Electronics,2025-11-18,2.8,8.4,2.4,0.0,2.2,2.7,0,18.4,1,Live
M100674,Electronics,2025-10-27,2.1,1.8,2.4,0.0,0.9,2.3,0,9.4,0,Live
M100675,Home & Kitchen,2025-08-10,1.1,8.4,0.2,15.8,0.9,3.8,3,30.2,1,Stuck
M100676,Home & Kitchen,2025-08-09,1.1,3.7,0.7,0.1,0.5,0.7,2,6.8,0,Live
M100677,Home & Kitchen,2025-05-08,0.3,3.0,2.1,0.0,1.6,3.8,0,10.8,0,Live
M100678,Electronics,2025-10-26,1.9,5.2,1.4,12.9,2.7,1.3,3,25.4,1,Stuck
M100679,Grocery,2025-09-06,1.1,3.0,4.1,0.0,0.6,0.2,0,8.9,0,Live
M100680,Grocery,2025-03-17,1.1,0.3,3.7,0.0,1.3,1.6,0,8.1,0,Live
M100681,Toys,2025-03-05,0.8,7.9,1.4,3.3,1.6,0.8,3,15.8,1,Live
M100682,Electronics,2025-06-05,1.5,8.3,0.8,1.9,2.1,4.7,1,19.3,1,Live
M100683,Beauty,2025-02-04,1.1,4.0,1.5,7.2,1.3,3.9,2,19.1,1,Live
M100684,Electronics,2025-08-09,1.2,3.6,0.5,0.0,1.3,0.7,0,7.3,0,Live
M100685,Fashion,2025-01-13,0.4,2.8,0.7,1.7,1.2,3.3,1,10.1,0,Live
M100686,Home & Kitchen,2025-05-20,0.8,7.3,1.0,3.9,1.3,1.9,2,16.1,1,Live
M100687,Toys,2025-08-09,2.0,6.9,2.6,0.0,2.2,1.3,0,14.9,1,Live
M100688,Beauty,2025-08-04,1.8,11.0,2.1,2.3,0.7,2.7,3,20.6,1,Live
M100689,Electronics,2025-08-06,1.4,7.7,1.7,6.6,1.0,2.7,3,21.2,1,Live
M100690,Fashion,2025-01-16,0.8,1.9,0.7,3.2,0.9,3.0,2,10.6,0,Live
M100691,Beauty,2025-08-10,1.4,10.3,1.0,0.0,1.6,2.0,0,16.2,1,Live
M100692,Beauty,2025-09-11,0.6,2.8,1.5,0.0,1.4,3.3,0,9.6,0,Live
M100693,Grocery,2025-08-11,0.8,6.3,2.0,8.9,2.9,4.2,3,25.0,1,Live
M100694,Fashion,2025-10-21,2.4,9.9,2.1,8.3,1.0,1.0,3,24.6,1,Live
M100695,Grocery,2025-07-12,1.0,9.1,3.4,0.0,1.2,0.6,0,15.3,1,Live
M100696,Electronics,2025-09-26,4.1,5.5,1.8,0.0,2.0,2.2,0,15.7,1,Live
M100697,Fashion,2025-11-07,0.9,9.4,2.2,0.0,0.6,3.2,0,16.3,1,Live
M100698,Electronics,2025-05-30,0.6,7.9,5.0,5.5,0.5,1.5,3,21.1,1,Live
M100699,Toys,2025-06-01,0.4,8.1,0.4,5.2,1.3,2.4,2,17.8,1,Live
M100700,Toys,2025-07-21,1.3,3.6,1.1,4.6,2.6,1.6,3,14.7,1,Live
M100701,Fashion,2025-02-10,0.5,2.1,0.4,0.7,1.1,1.8,2,6.7,0,Live
M100702,Electronics,2025-09-15,1.4,4.5,3.1,5.8,0.2,0.6,3,15.5,1,Live
M100703,Beauty,2025-03-24,2.5,8.0,1.8,1.5,0.5,0.8,1,15.1,1,Live
M100704,Fashion,2025-04-22,1.4,5.2,1.7,0.0,2.5,1.1,0,11.9,0,Live
M100705,Fashion,2025-05-15,2.7,2.0,1.0,2.6,0.6,1.1,3,10.0,0,Live
M100706,Fashion,2025-10-28,1.4,3.5,0.3,0.0,0.9,1.7,0,7.8,0,Live
M100707,Grocery,2025-07-22,1.9,6.3,2.3,0.0,1.5,1.8,0,13.8,0,Live
M100708,Electronics,2025-05-31,2.5,3.5,2.1,0.0,1.7,2.2,0,12.0,0,Live
M100709,Electronics,2025-04-29,0.8,5.7,1.3,0.0,1.3,1.0,0,10.2,0,Live
M100710,Beauty,2025-05-11,0.3,4.7,1.4,0.0,2.3,1.6,0,10.3,0,Live
M100711,Electronics,2025-05-24,1.5,3.7,1.3,0.0,2.5,2.3,0,11.3,0,Live
M100712,Beauty,2025-03-23,1.3,1.8,2.7,0.0,0.6,0.9,0,7.4,0,Live
M100713,Electronics,2025-04-07,1.1,4.3,1.3,7.0,2.1,1.7,2,17.5,1,Live
M100714,Electronics,2025-06-18,1.0,1.1,1.4,1.8,3.7,3.2,3,12.2,0,Live
M100715,Electronics,2025-08-29,1.1,3.7,0.8,1.9,1.4,3.0,2,11.9,0,Live
M100716,Fashion,2025-07-14,0.7,7.1,2.6,0.0,4.1,1.6,0,16.1,1,Live
M100717,Fashion,2025-10-06,2.5,2.3,0.5,0.8,1.5,2.5,2,10.1,0,Live
M100718,Grocery,2025-06-25,1.2,12.3,3.8,2.1,1.7,1.9,1,23.0,1,Live
M100719,Grocery,2025-04-22,1.8,8.6,1.3,0.0,2.4,1.4,0,15.4,1,Live
M100720,Electronics,2025-02-13,0.9,7.9,2.0,4.1,0.9,2.1,2,17.9,1,Live
M100721,Beauty,2025-09-22,2.2,20.9,2.7,8.2,1.9,1.3,2,37.2,1,Stuck
M100722,Grocery,2025-10-08,1.4,6.2,2.2,0.0,1.9,1.3,0,13.0,0,Live
M100723,Electronics,2025-03-07,2.3,6.2,1.4,1.7,1.9,1.3,1,14.8,1,Live
M100724,Beauty,2025-08-31,0.8,4.3,1.2,0.0,0.5,1.0,0,7.8,0,Live
M100725,Beauty,2025-11-18,0.5,1.2,1.7,6.3,1.8,2.4,3,13.8,0,Live
M100726,Fashion,2025-03-01,0.9,1.4,1.1,3.1,1.1,3.0,1,10.6,0,Live
M100727,Fashion,2025-04-28,1.6,2.9,1.3,7.1,0.6,1.5,2,15.0,1,Live
M100728,Beauty,2025-01-16,1.3,10.0,4.0,3.1,1.9,0.9,2,21.2,1,Live
M100729,Beauty,2025-08-07,0.7,5.6,0.8,4.2,3.9,2.0,3,17.3,1,Live
M100730,Fashion,2025-04-19,0.9,6.9,1.9,0.0,0.9,2.2,0,12.8,0,Live
M100731,Grocery,2025-07-18,2.6,8.4,1.7,2.6,1.7,2.1,3,19.3,1,Live
M100732,Beauty,2025-11-17,0.6,5.7,5.7,0.0,1.8,1.4,0,15.2,1,Live
M100733,Electronics,2025-01-28,1.6,9.6,1.6,0.0,0.7,1.4,0,15.0,1,Live
M100734,Electronics,2025-01-12,0.3,10.5,2.2,3.3,2.0,2.9,2,21.2,1,Live
M100735,Fashion,2025-07-13,2.6,7.4,1.5,0.0,1.3,1.0,0,13.8,0,Live
M100736,Electronics,2025-02-02,1.4,3.0,0.6,0.0,0.6,3.5,0,9.1,0,Live
M100737,Fashion,2025-01-16,2.0,12.2,0.5,0.0,4.3,4.2,0,23.2,1,Live
M100738,Home & Kitchen,2025-01-11,1.4,1.9,0.9,0.6,2.4,4.5,1,11.6,0,Live
M100739,Home & Kitchen,2025-06-10,2.3,8.3,2.7,0.0,2.6,1.4,0,17.2,1,Live
M100740,Home & Kitchen,2025-05-27,1.3,9.1,1.0,0.0,0.9,4.3,0,16.7,1,Live
M100741,Fashion,2025-06-27,1.4,3.3,0.5,4.6,0.9,2.4,3,13.0,0,Live
M100742,Home & Kitchen,2025-05-23,1.5,13.2,2.1,0.0,1.7,3.0,0,21.4,1,Live
M100743,Beauty,2025-11-11,1.3,8.7,4.8,1.4,1.3,2.4,3,19.9,1,Live
M100744,Fashion,2025-11-06,1.0,5.9,0.6,0.0,4.1,3.6,0,15.2,1,Live
M100745,Home & Kitchen,2025-03-02,1.7,2.7,1.4,0.0,0.2,3.1,0,9.1,0,Live
M100746,Beauty,2025-11-05,3.7,12.9,2.2,0.0,2.6,3.0,0,24.4,1,Live
M100747,Fashion,2025-01-17,1.4,4.2,1.9,0.0,1.5,1.9,0,11.0,0,Live
M100748,Grocery,2025-05-23,1.4,6.9,1.4,0.0,1.5,1.3,0,12.5,0,Live
M100749,Toys,2025-07-26,0.7,7.5,4.3,0.0,0.4,3.3,0,16.2,1,Live
M100750,Beauty,2025-06-13,3.1,15.2,3.1,0.0,0.9,1.4,0,23.6,1,Live
M100751,Grocery,2025-04-13,0.9,5.0,1.9,2.1,0.8,1.6,1,12.4,0,Live
M100752,Fashion,2025-06-22,1.6,3.6,0.8,1.5,0.4,1.9,1,9.6,0,Live
M100753,Home & Kitchen,2025-07-01,0.9,2.9,1.7,0.0,0.7,0.7,0,6.9,0,Live
M100754,Toys,2025-01-10,0.8,3.1,2.7,5.1,1.4,0.9,2,14.0,0,Live
M100755,Fashion,2025-03-26,1.0,1.3,2.1,0.0,2.5,4.6,0,11.5,0,Live
M100756,Grocery,2025-02-07,1.7,7.8,1.3,1.5,1.5,2.6,3,16.4,1,Live
M100757,Fashion,2025-08-16,0.9,2.0,0.8,9.5,1.7,0.4,3,15.4,1,Live
M100758,Beauty,2025-05-31,2.7,3.9,0.3,0.0,1.7,2.4,0,11.0,0,Live
M100759,Home & Kitchen,2025-02-11,2.9,4.1,0.2,2.9,1.2,2.5,1,13.9,0,Live
M100760,Beauty,2025-09-15,1.2,9.6,1.3,0.0,1.1,1.8,0,15.0,1,Live
M100761,Electronics,2025-06-18,0.9,3.3,1.1,0.0,1.1,1.6,0,7.9,0,Live
M100762,Electronics,2025-07-29,2.4,5.6,1.4,0.0,3.6,5.0,0,17.9,1,Live
M100763,Toys,2025-09-12,2.2,3.4,1.3,0.0,1.0,6.3,0,14.3,1,Live
M100764,Fashion,2025-04-06,1.5,5.0,0.7,0.3,2.7,1.1,1,11.4,0,Live
M100765,Fashion,2025-10-22,0.4,2.2,3.1,3.7,1.3,2.8,1,13.5,0,Live
M100766,Toys,2025-02-05,0.8,3.6,0.7,0.0,2.5,4.1,0,11.7,0,Live
M100767,Grocery,2025-04-19,0.8,9.1,3.3,5.0,1.4,2.9,3,22.5,1,Live
M100768,Fashion,2025-02-13,1.9,0.5,1.1,0.0,3.1,3.8,0,10.3,0,Live
M100769,Toys,2025-07-01,1.0,8.5,1.1,0.0,1.6,4.6,0,16.8,1,Live
M100770,Fashion,2025-02-13,1.5,2.6,1.2,0.0,2.9,1.4,0,9.6,0,Live
M100771,Grocery,2025-11-11,1.4,3.2,2.4,0.0,2.8,3.5,0,13.2,0,Live
M100772,Grocery,2025-09-14,1.1,6.7,2.1,0.0,1.0,1.8,0,12.7,0,Live
M100773,Fashion,2025-02-15,3.3,1.2,2.8,0.0,2.2,2.3,0,11.8,0,Live
M100774,Fashion,2025-09-24,1.2,5.2,1.2,7.1,2.6,3.9,2,21.2,1,Live
M100775,Electronics,2025-10-01,0.5,8.5,0.9,8.4,2.2,1.9,3,22.5,1,Live
M100776,Toys,2025-02-12,1.3,7.1,1.0,6.6,1.2,2.1,3,19.2,1,Live
M100777,Beauty,2025-08-30,1.6,1.2,1.9,7.9,0.6,1.2,2,14.4,1,Live
M100778,Electronics,2025-02-07,0.9,7.5,2.4,0.0,1.1,4.6,0,16.5,1,Live
M100779,Grocery,2025-11-15,1.7,2.6,1.9,0.0,0.4,1.0,0,7.8,0,Live
M100780,Electronics,2025-08-31,1.7,4.3,2.2,1.8,3.8,6.0,2,19.7,1,Live
M100781,Electronics,2025-06-11,2.3,6.0,2.4,3.9,0.4,3.1,3,18.1,1,Live
M100782,Fashion,2025-01-18,1.8,1.7,0.8,3.0,2.2,3.0,1,12.6,0,Live
M100783,Toys,2025-05-31,0.6,5.2,2.0,4.8,1.4,4.0,1,17.9,1,Live
M100784,Beauty,2025-06-10,1.1,0.5,1.8,0.0,0.9,1.0,0,5.3,0,Live
M100785,Electronics,2025-06-29,0.4,3.4,1.1,3.9,3.3,2.2,2,14.3,1,Live
M100786,Fashion,2025-11-04,0.6,6.9,2.3,0.0,1.5,4.1,0,15.5,1,Live
M100787,Toys,2025-04-30,0.8,5.5,0.3,0.4,2.4,3.6,1,13.1,0,Live
M100788,Electronics,2025-01-22,0.3,9.9,2.7,0.0,2.7,2.5,0,18.0,1,Live
M100789,Fashion,2025-01-20,0.4,2.3,1.7,0.6,0.6,2.0,1,7.7,0,Live
M100790,Electronics,2025-05-28,2.4,3.9,1.4,0.0,1.0,1.0,0,9.7,0,Live
M100791,Beauty,2025-07-07,1.1,3.9,2.3,1.0,2.1,1.6,3,12.0,0,Live
M100792,Beauty,2025-06-16,0.4,4.7,1.5,0.0,0.9,1.7,0,9.2,0,Live
M100793,Fashion,2025-05-09,0.9,6.3,0.8,1.7,4.4,3.3,3,17.3,1,Live
M100794,Toys,2025-11-03,1.5,5.5,2.1,6.3,1.6,1.4,2,18.5,1,Live
M100795,Home & Kitchen,2025-06-16,1.5,4.6,0.5,1.1,1.8,5.2,2,14.7,1,Live
M100796,Fashion,2025-09-28,1.1,2.7,3.0,0.8,1.1,3.7,1,12.6,0,Live
M100797,Grocery,2025-08-19,2.3,2.9,1.4,0.0,1.6,4.6,0,12.9,0,Live
M100798,Toys,2025-02-16,1.0,4.3,1.9,0.0,2.4,3.8,0,13.4,0,Live
M100799,Grocery,2025-05-10,0.4,3.4,2.1,0.0,1.8,1.4,0,9.1,0,Live
M100800,Fashion,2025-02-06,1.9,4.9,1.2,0.0,1.7,2.8,0,12.6,0,Live
M100801,Electronics,2025-02-23,1.2,3.2,1.2,6.0,1.6,3.0,2,16.3,1,Live
M100802,Home & Kitchen,2025-04-23,1.2,5.1,0.2,0.0,2.2,1.9,0,10.7,0,Live
M100803,Grocery,2025-10-02,1.9,12.3,2.0,3.7,1.7,1.9,2,23.5,1,Live
M100804,Home & Kitchen,2025-06-01,0.3,2.9,1.8,0.0,1.0,1.6,0,7.5,0,Live
M100805,Fashion,2025-11-08,0.1,0.9,0.6,4.9,0.7,1.8,2,9.0,0,Live
